"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","feature"
9673.24934502501,-0.350654258850278,0.0872093907630714,-4.02083142402551,5.79930956916017e-05,0.00651549566909832,"Fkbp10"
8664.1374644346,-0.320891696375794,0.0802398861366224,-3.99915443336272,6.35691915643267e-05,0.00651549566909832,"Raly"
2011.48739467062,-0.307788154831778,0.0769257620110589,-4.00110634961966,6.30470119600694e-05,0.00651549566909832,"Snrpc"
1173.6653170578,-0.304707739876998,0.0759351650469437,-4.01273559738265,6.00191274294964e-05,0.00651549566909832,"Tcf7l1"
3597.41890566623,-0.261643829299987,0.0653245665596944,-4.00528994036101,6.19414573741496e-05,0.00651549566909832,"Bub3"
938.386095102078,0.253172676103563,0.0631162128519399,4.01121462559015,6.04071633758442e-05,0.00651549566909832,"Fbxo8"
1139.6586274074,-0.804046175100843,0.201520008579793,-3.98990740804022,6.60990933618036e-05,0.00651867430664151,"G0s2"
1518.83682865441,-0.542143913204927,0.135926185923832,-3.98851707285249,6.64876185946786e-05,0.00651867430664151,"Aim1"
3180.63464680659,0.483536459019725,0.121211099592492,3.98920940941351,6.62938777443224e-05,0.00651867430664151,"Fbxo32"
2049.44010467538,0.43105845872294,0.108098829200956,3.98763300129367,6.67357928568142e-05,0.00651867430664151,"Insr"
9135.83979546456,-0.320107308266774,0.0801847992866089,-3.99211959267488,6.54853306325683e-05,0.00651867430664151,"Rbbp7"
11517.5346404891,-0.248751352299965,0.0623736069830641,-3.98808669775193,6.66083230732673e-05,0.00651867430664151,"Eif4h"
2787.0794739441,0.283286166897211,0.0710972353012846,3.98448920969636,6.76254297148362e-05,0.00655770652495608,"Clcn4-2"
1456.74668765349,0.498247835755939,0.125256322401564,3.97782583907093,6.9548281209362e-05,0.00666033380263623,"Lrig2"
2055.2116862245,-0.305229504485834,0.0767413754225683,-3.97737860189656,6.96791759355158e-05,0.00666033380263623,"Cdca4"
